filename,TGT,OTH,prev_phone,next_phone,TGT_item,OTH_item,X_item,speaker_tgt_oth,speaker_x,TGT_first,TGT_first_code,language_stimuli,language_stimuli_code,mfcc_dtw_cosine_distance_tgt,mfcc_dtw_cosine_distance_oth,fb_dtw_cosine_distance_tgt,fb_dtw_cosine_distance_oth,mfccs_window5_cosine_distance_tgt,mfcc_window5_cosine_distance_oth,fb_window5_cosine_distance_tgt,fb_window5_cosine_distance_oth
BR_TRIP61756_0,i,ĩ,s,k,BR757,BR649,BR495,BR-participant1,BR-participant3,False,0,BR,2,0.0395639203488826,0.0452927574515342,0.0461795851588249,0.0501016713678836,0.11881096,0.14075248,0.14977132,0.12736176
ES_TRIP10681_1,y:,ɤ:,s,t,ES312,ES298,ES228,ES-participant5,ES-participant1,True,1,ES,6,0.0342093519866466,0.0507625602185726,0.0470782965421676,0.0502015501260757,0.06214217,0.12355095,0.10078316,0.14009362
GR_TRIP5722_0,ʏ,ʊ,f,s,GR242,GR206,GR693,GR-participant2,GR-participant5,False,0,GR,3,0.0306342635303735,0.0259094461798667,0.0405910201370716,0.0368225127458572,0.049175777,0.11272439,0.11596065,0.1354361
FR_TRIP50038_1,e,ɛ,z,b,FR342,FR101,FR1914,FR-participant6,FR-participant3,True,1,FR,0,0.0280758813023567,0.0249441638588905,0.081036202609539,0.0868102088570594,0.0539619,0.04610692,0.19706999,0.23213522
FR_TRIP12444_0,ø,ɔ,f,f,FR1847,FR2004,FR2642,FR-participant3,FR-participant1,False,0,FR,0,0.0386729650199413,0.0465898923575878,0.0716800540685653,0.0915217027068138,0.017869579,0.11326487,0.04689373,0.1367525
BR_TRIP31558_1,e,i,s,p,BR931,BR982,BR752,BR-participant5,BR-participant1,True,1,BR,2,0.0408381298184394,0.0304929502308368,0.0436193943023681,0.0392902828752994,0.09100084,0.05208811,0.15060325,0.08626709
BR_TRIP4687_1,ĩ,õ,l,g,BR62,BR155,BR776,BR-participant2,BR-participant1,True,1,BR,2,0.0244402717798948,0.0386883206665515,0.0731652081012725,0.0910636037588119,0.03192546,0.059326883,0.072858475,0.14744449
FR_TRIP17751_1,y,i,z,f,FR2100,FR2097,FR327,FR-participant3,FR-participant6,True,1,FR,0,0.0202273242175579,0.0194051060825586,0.0647818148136138,0.0495682060718536,0.03241485,0.045026265,0.056459375,0.05540971
TU_TRIP10153_0,y,ɯ,d,ʃ,TU226,TU200,TU114,TU-participant1,TU-participant4,False,0,TU,5,0.0409450866281986,0.051152866333723,0.0641032233834266,0.0871131345629692,0.072832935,0.021895465,0.109786145,0.05825277
FR_TRIP38289_0,ɛ̃,ɑ̃,f,f,FR4094,FR4487,FR126,FR-participant8,FR-participant6,False,0,FR,0,0.0333944708108902,0.0374262109398841,0.0853309333324432,0.0652635172009468,0.10372442,0.072397076,0.29843512,0.21706603
FR_TRIP66345_1,œ,ɔ,z,f,FR1602,FR1306,FR3367,FR-participant4,FR-participant7,True,1,FR,0,0.0427207946777343,0.0598694458603858,0.0980960056185722,0.1333235949277877,0.11695397,0.12154781,0.28650373,0.27659816
TU_TRIP10757_0,ɯ,u,f,z,TU240,TU211,TU185,TU-participant1,TU-participant3,False,0,TU,5,0.0478570573031902,0.0529693886637687,0.0734607428312301,0.0706795081496238,0.038137127,0.07600918,0.13265736,0.17834674
GR_TRIP65455_0,uː,ʊ,z,t,GR332,GR264,GR560,GR-participant4,GR-participant1,False,0,GR,3,0.032848086208105,0.0582113116979599,0.0592928417026996,0.0812429562211036,0.026832292,0.045274958,0.10552079,0.16624162
GR_TRIP79555_0,ʏ,aː,b,s,GR713,GR706,GR428,GR-participant5,GR-participant3,False,0,GR,3,0.0250347517430782,0.0485729202628135,0.0549147762358188,0.1482970118522644,0.019941563,0.17345728,0.057623614,0.24553037
TU_TRIP8838_1,ɯ,œ,d,ʃ,TU31,TU37,TU66,TU-participant2,TU-participant4,True,1,TU,5,0.0580810196697711,0.0619298331439495,0.1122213006019592,0.1231634989380836,0.030490577,0.04858503,0.10905706,0.13622147
ES_TRIP12840_1,i:,æ:,l,s,ES305,ES307,ES221,ES-participant5,ES-participant1,True,1,ES,6,0.0329869240522384,0.0641493201255798,0.0411783196032047,0.089314229786396,0.045587365,0.2241229,0.06778651,0.2614162
BR_TRIP66418_0,e,ɛ,d,s,BR751,BR811,BR489,BR-participant1,BR-participant3,False,0,BR,2,0.0488649904727935,0.0588843896985054,0.0754910856485366,0.1124143376946449,0.20538725,0.12708348,0.24424936,0.31385404
FR_TRIP76349_1,ɑ̃,ɔ̃,f,f,FR3795,FR3732,FR994,FR-participant5,FR-participant2,True,1,FR,0,0.0242375563830137,0.023719485849142,0.0511867925524711,0.0517138950526714,0.023892323,0.031182261,0.09881765,0.12647977
TU_TRIP3658_1,i,ɯ,f,z,TU177,TU159,TU232,TU-participant3,TU-participant1,True,1,TU,5,0.0577318221330642,0.0701417848467826,0.0680373385548591,0.0847149267792701,0.071605116,0.052404165,0.1317705,0.12135047
BR_TRIP58782_0,i,ɛ,f,s,BR794,BR732,BR47,BR-participant1,BR-participant2,False,0,BR,2,0.0267849192023277,0.054243016988039,0.0360173173248767,0.0764991715550422,0.028733665,0.18415545,0.080289245,0.21858327
EN_TRIP3380_0,ɪ,ʊ,z,f,EN181,EN207,EN1572,EN-participant6,EN-participant1,False,0,EN,1,0.0331874825060367,0.0384831391274929,0.0566829144954681,0.0564019419252872,0.11630917,0.12864852,0.20028952,0.23768789
ES_TRIP12793_1,i:,y:,l,s,ES317,ES318,ES173,ES-participant5,ES-participant3,True,1,ES,6,0.0291211660951375,0.0472408235073089,0.0599870048463344,0.0769656896591186,0.08809869,0.06629852,0.1274133,0.13441749
FR_TRIP12283_0,u,ɔ,f,f,FR1725,FR2004,FR2321,FR-participant3,FR-participant1,False,0,FR,0,0.0549111403524875,0.0490840896964073,0.1043242290616035,0.0985075086355209,0.0053155087,0.1434674,0.07388018,0.1737288
EN_TRIP2808_0,ɛ,eɪ,z,b,EN141,EN102,EN1109,EN-participant6,EN-participant4,False,0,EN,1,0.0359087325632572,0.0564553588628768,0.1159120053052902,0.145729511976242,0.041313313,0.14696765,0.2437259,0.33971858
TU_TRIP2053_0,u,i,ʃ,t,TU70,TU78,TU35,TU-participant4,TU-participant2,False,0,TU,5,0.0382095426321029,0.0481290481984615,0.0612022057175636,0.0677808597683906,0.03728273,0.052945208,0.09315379,0.08957282
BR_TRIP58407_1,e,ɛ,f,s,BR738,BR812,BR81,BR-participant1,BR-participant2,True,1,BR,2,0.0332510694861412,0.0531230270862579,0.0446423925459384,0.1111968830227851,0.061098877,0.1098344,0.098578274,0.31458977
GR_TRIP71750_1,yː,ʏ,f,t,GR764,GR694,GR221,GR-participant5,GR-participant2,True,1,GR,3,0.0203476045280694,0.0227179136127233,0.0277107786387205,0.040136594325304,0.033579104,0.041426506,0.084794626,0.12940547
EN_TRIP2931_1,ɪ,æ,z,b,EN295,EN261,EN717,EN-participant6,EN-participant2,True,1,EN,1,0.0164848007261753,0.015577808022499,0.0701695680618286,0.0604484602808952,0.06353376,0.026148682,0.10599105,0.103221096
TU_TRIP11083_0,u,ɯ,t,s,TU203,TU263,TU91,TU-participant1,TU-participant4,False,0,TU,5,0.0380162373185157,0.0530323386192321,0.0487972386181354,0.0643483996391296,0.07510207,0.088658325,0.10332994,0.101973385
BR_TRIP20082_1,i,ɛ,f,s,BR452,BR487,BR291,BR-participant3,BR-participant4,True,1,BR,2,0.141369879245758,0.1403655558824539,0.1022331491112709,0.1600798666477203,0.09857388,0.09840271,0.12813652,0.16254215
FR_TRIP27586_0,y,i,z,f,FR3073,FR3185,FR2356,FR-participant7,FR-participant1,False,0,FR,0,0.057432834059,0.0622004382312297,0.0474820062518119,0.0811418816447258,0.10431917,0.12383948,0.16828723,0.20413408
GL_TRIP2508_0,ɔ,o,f,f,GLO131,GLO37,GLO104,S07F,S03M,False,0,GL,4,0.0108960876241326,0.0128565616905689,0.0276436954736709,0.0337730757892131,0.094878495,0.23517647,0.31746522,0.3900543
EN_TRIP17769_1,ʊ,ʌ,z,f,EN2927,EN2674,EN651,EN-participant8,EN-participant2,True,1,EN,1,0.0335210599005222,0.0340288057923316,0.0508520267903804,0.0476950220763683,0.045250133,0.048223056,0.14204764,0.10547579
FR_TRIP7230_0,ɔ,u,z,b,FR1018,FR1081,FR3433,FR-participant2,FR-participant5,False,0,FR,0,0.0275527890771627,0.0327152349054813,0.074506014585495,0.1001791954040527,0.057986915,0.07645613,0.16327241,0.23139884
TU_TRIP9838_1,y,ɯ,p,t,TU225,TU230,TU170,TU-participant1,TU-participant3,True,1,TU,5,0.0262756384909153,0.0490619577467441,0.0453870221972465,0.0297367479652166,0.04049801,0.10309592,0.10328075,0.13905366
FR_TRIP76548_1,ø,œ,f,f,FR3981,FR3566,FR1847,FR-participant5,FR-participant3,True,1,FR,0,0.0117030814290046,0.0171708799898624,0.0374861173331737,0.0518061816692352,0.006288628,0.047159575,0.020380374,0.100987114
TU_TRIP733_0,y,i,f,z,TU110,TU120,TU16,TU-participant4,TU-participant2,False,0,TU,5,0.037710178643465,0.032854251563549,0.0562126338481903,0.0494503825902938,0.028613843,0.027780782,0.06634501,0.05067973
EN_TRIP27449_0,ɑ,ʌ,z,f,EN775,EN897,EN2723,EN-participant4,EN-participant8,False,0,EN,1,0.0230111815035343,0.0300678499042987,0.0571180172264575,0.0717744976282119,0.032043546,0.045533597,0.17041263,0.18857627
BR_TRIP26169_0,õ,ũ,m,d,BR954,BR901,BR276,BR-participant5,BR-participant4,False,0,BR,2,0.0309012252837419,0.0280595552176237,0.1723217964172363,0.166636124253273,0.047515593,0.081301376,0.32416028,0.29028258
TU_TRIP9723_1,œ,ɯ,p,t,TU205,TU199,TU137,TU-participant1,TU-participant3,True,1,TU,5,0.0281277783215045,0.0307714194059371,0.0671913176774978,0.0549014285206794,0.041412197,0.036775406,0.14940429,0.06957471
FR_TRIP26463_1,ɑ̃,ɔ̃,z,b,FR2993,FR3325,FR1520,FR-participant7,FR-participant4,True,1,FR,0,0.0506396405398845,0.0599308386445045,0.1344326138496399,0.1438667774200439,0.030520754,0.04704551,0.16266456,0.19793743
BR_TRIP32829_0,ũ,ẽ,s,t,BR904,BR1051,BR662,BR-participant5,BR-participant1,False,0,BR,2,0.030062323436141,0.0398933105170726,0.0455398187041282,0.0774731561541557,0.029819757,0.110594794,0.08814254,0.14195654
BR_TRIP20082_0,i,ɛ,f,s,BR452,BR487,BR291,BR-participant3,BR-participant4,False,0,BR,2,0.141369879245758,0.1403655558824539,0.1022331491112709,0.1600798666477203,0.09857388,0.09840271,0.12813652,0.16254215
GR_TRIP23089_1,iː,yː,b,s,GR462,GR491,GR290,GR-participant3,GR-participant4,True,1,GR,3,0.0727994665503501,0.0626294314861297,0.073855273425579,0.0741788819432258,0.057636037,0.06212872,0.07580524,0.083328515
BR_TRIP31489_1,e,ĩ,s,p,BR865,BR970,BR320,BR-participant5,BR-participant4,True,1,BR,2,0.0685026422142982,0.0808753967285156,0.1354948282241821,0.1285456866025924,0.04438945,0.13087155,0.34771204,0.4597452
FR_TRIP6896_1,ɛ̃,ɛ,z,b,FR714,FR647,FR1480,FR-participant2,FR-participant4,True,1,FR,0,0.026547746732831,0.0648432150483131,0.1543854624032974,0.1804945319890976,0.06964168,0.21384372,0.2956082,0.45204318
ES_TRIP6396_1,æ:,ɤ:,s,t,ES28,ES61,ES217,ES-participant2,ES-participant1,True,1,ES,6,0.0508930273354053,0.0416603311896324,0.1425633281469345,0.0927812755107879,0.10362861,0.06123511,0.34042278,0.20745341
ES_TRIP2743_0,ø:,æ:,m,v,ES54,ES46,ES255,ES-participant2,ES-participant1,False,0,ES,6,0.0297307465225458,0.0619833022356033,0.1103428825736045,0.1694792509078979,0.037072495,0.113702334,0.15359414,0.3145183
TU_TRIP1730_0,y,i,t,s,TU80,TU77,TU48,TU-participant4,TU-participant2,False,0,TU,5,0.045767243951559,0.0380675978958606,0.0514678061008453,0.0508896857500076,0.159929,0.11840442,0.17263263,0.17469466
GR_TRIP22295_1,iː,ɪ,f,s,GR489,GR473,GR63,GR-participant3,GR-participant6,True,1,GR,3,0.0299636386334896,0.0768037363886833,0.0451665483415126,0.1155246123671531,0.038616773,0.22359753,0.0627033,0.30353162
EN_TRIP12055_1,ɑ,æ,z,b,EN2411,EN2307,EN549,EN-participant5,EN-participant2,True,1,EN,1,0.0534824505448341,0.0427814014256,0.1128890365362167,0.1312707960605621,0.057748448,0.050787844,0.20741676,0.26339895
GL_TRIP2358_1,ɛ,i,g,g,GLO158,GLO99,GLO18,S07F,S03M,True,1,GL,4,0.0114450799301266,0.0158323273062706,0.0333812832832336,0.0302290227264165,0.19909278,0.11853775,0.35690814,0.23693144
EN_TRIP27748_0,u,ɑ,z,f,EN1147,EN775,EN47,EN-participant4,EN-participant6,False,0,EN,1,0.0308358091861009,0.0620757192373275,0.058591429144144,0.1232216283679008,0.027107667,0.10003786,0.115931794,0.31457055
ES_TRIP31767_0,ɤ:,a:,s,t,ES214,ES230,ES286,ES-participant1,ES-participant5,False,0,ES,6,0.0357389934360981,0.0368037596344947,0.0506788827478885,0.0667016059160232,0.057449725,0.05834954,0.12242693,0.19620612
BR_TRIP6064_1,õ,ɐ̃,k,s,BR164,BR2,BR421,BR-participant2,BR-participant4,True,1,BR,2,0.0579746961593627,0.048669409006834,0.1256053894758224,0.1315651983022689,0.09018653,0.05083067,0.43061253,0.34694573
BR_TRIP35977_0,ɛ,e,t,ʃ,BR213,BR286,BR76,BR-participant4,BR-participant2,False,0,BR,2,0.0458958260715007,0.0548060424625873,0.1241033002734184,0.1396787166595459,0.071854934,0.12343963,0.28220707,0.4215093
TU_TRIP838_1,ɯ,u,f,z,TU115,TU90,TU240,TU-participant4,TU-participant1,True,1,TU,5,0.0546016357839107,0.0637814253568649,0.0602483414113521,0.0692156627774238,0.032990295,0.048252277,0.08546155,0.10910424
BR_TRIP26432_1,ũ,u,m,d,BR901,BR1043,BR703,BR-participant5,BR-participant1,True,1,BR,2,0.020159937441349,0.0231007914990186,0.071103848516941,0.0720849931240081,0.010246557,0.036302377,0.0485889,0.112117186
ES_TRIP16484_0,ø:,ɤ:,m,v,ES327,ES340,ES207,ES-participant5,ES-participant3,False,0,ES,6,0.032202523201704,0.0337969101965427,0.1041293889284133,0.0975687205791473,0.037870664,0.036743473,0.15873559,0.17212234
BR_TRIP65535_1,ɐ̃,ẽ,l,s,BR677,BR682,BR475,BR-participant1,BR-participant3,True,1,BR,2,0.0541242398321628,0.065131552517414,0.0922855287790298,0.1052941307425499,0.1069392,0.110854745,0.22798996,0.2468363
FR_TRIP66395_0,e,ɛ̃,z,f,FR1626,FR1483,FR1917,FR-participant4,FR-participant3,False,0,FR,0,0.0437384992837905,0.0794573053717613,0.0945763289928436,0.1672149449586868,0.0447139,0.14344814,0.19050074,0.33284548
BR_TRIP9171_1,ũ,ĩ,f,s,BR175,BR151,BR282,BR-participant2,BR-participant4,True,1,BR,2,0.0644381791353225,0.0811307206749916,0.0443340502679348,0.0480617061257362,0.023124306,0.06607693,0.08931409,0.10319529
BR_TRIP1544_1,ɐ̃,ũ,m,d,BR7,BR170,BR403,BR-participant2,BR-participant4,True,1,BR,2,0.0384187921881675,0.0777696669101715,0.1458654105663299,0.1944501996040344,0.07883384,0.19354522,0.33571768,0.5173033
EN_TRIP24012_0,ɪ,æ,f,s,EN411,EN469,EN193,EN-participant2,EN-participant6,False,0,EN,1,0.0253978874534368,0.0790747851133346,0.0563031286001205,0.131646916270256,0.08100489,0.29625428,0.23058939,0.5244226
BR_TRIP30540_1,e,i,d,s,BR1014,BR979,BR283,BR-participant5,BR-participant4,True,1,BR,2,0.0699148476123809,0.1422363519668579,0.1350362002849578,0.1695320904254913,0.07488166,0.1328447,0.23251416,0.24354933
GR_TRIP16752_0,aː,ʏ,f,t,GR387,GR430,GR258,GR-participant3,GR-participant4,False,0,GR,3,0.0437011942267417,0.0578432641923427,0.085745170712471,0.1251778900623321,0.06325934,0.086347364,0.1558324,0.26037958
FR_TRIP66154_1,ɛ̃,ɑ̃,z,f,FR1483,FR1523,FR3098,FR-participant4,FR-participant7,True,1,FR,0,0.0545762404799461,0.0539699271321296,0.1238535642623901,0.1334483325481414,0.030878523,0.03049044,0.118813835,0.2981693
GR_TRIP30082_0,iː,ʏ,f,t,GR591,GR567,GR289,GR-participant1,GR-participant4,False,0,GR,3,0.0317995622754097,0.0343050770461559,0.0415417999029159,0.0441718138754367,0.04310212,0.058935627,0.12232837,0.07359379
GL_TRIP1720_0,o,ɔ,g,g,GLO117,GLO65,GLO19,S02M,S03M,False,0,GL,4,0.0068251374177634,0.0072577418759465,0.0053959060460329,0.0117548685520887,0.030176442,0.06425131,0.02409763,0.11070343
BR_TRIP62041_1,õ,ɔ,k,s,BR653,BR715,BR87,BR-participant1,BR-participant2,True,1,BR,2,0.0354288108646869,0.0470876470208168,0.0564782209694385,0.0704388990998268,0.050054997,0.07765451,0.089021474,0.13840836
FR_TRIP50153_0,o,œ,z,b,FR526,FR391,FR800,FR-participant6,FR-participant2,False,0,FR,0,0.0131906019523739,0.0189303513616323,0.0660976469516754,0.0341552905738353,0.014133189,0.015826987,0.11098527,0.053299185
GR_TRIP58398_0,ʏ,aː,f,t,GR355,GR344,GR567,GR-participant4,GR-participant1,False,0,GR,3,0.0279025640338659,0.0563485324382782,0.0448483414947986,0.1100601032376289,0.03514299,0.09035061,0.11870216,0.20231235
ES_TRIP33282_1,ɤ:,æ:,l,s,ES220,ES235,ES292,ES-participant1,ES-participant5,True,1,ES,6,0.0352772027254104,0.0447756871581077,0.0732855945825576,0.1045834273099899,0.05041553,0.063114256,0.11082733,0.20477946
GL_TRIP2165_0,a,aː,f,f,GLO43,GLO154,GLO81,S01F,S05M,False,0,GL,4,0.017091516405344,0.022001713514328,0.0403033085167408,0.0676333084702491,0.11828977,0.10404238,0.3776663,0.40418732
BR_TRIP19672_0,e,i,d,s,BR489,BR451,BR814,BR-participant3,BR-participant1,False,0,BR,2,0.0527595877647399,0.0803450644016265,0.0835454538464546,0.1054767295718193,0.1259504,0.067477286,0.22341596,0.14787476
EN_TRIP27141_1,ʌ,ɑ,z,b,EN894,EN772,EN364,EN-participant4,EN-participant6,True,1,EN,1,0.0308453775942325,0.0470694899559021,0.110765129327774,0.1710321903228759,0.04509375,0.082623534,0.23808162,0.33617824
ES_TRIP5894_0,i:,æ:,s,t,ES62,ES16,ES263,ES-participant2,ES-participant1,False,0,ES,6,0.0289395786821842,0.119470290839672,0.043909728527069,0.1832477301359176,0.03293278,0.2684907,0.069918014,0.43282616
GL_TRIP1320_1,e,i,g,g,GLO0,GLO9,GLO68,S04F,S03M,True,1,GL,4,0.012909366749227,0.0133342593908309,0.0298494882881641,0.0297811329364776,0.07369004,0.03459206,0.20659271,0.21646354
FR_TRIP71654_0,e,i,f,f,FR2782,FR2522,FR1930,FR-participant1,FR-participant3,False,0,FR,0,0.041372824460268,0.056299228221178,0.0535134971141815,0.058721549808979,0.018375663,0.027101306,0.07151805,0.054752868
GR_TRIP46216_1,ʊ,uː,f,s,GR109,GR122,GR206,GR-participant6,GR-participant2,True,1,GR,3,0.0254358723759651,0.0249990224838256,0.0359550192952156,0.0352396294474601,0.1141601,0.124711305,0.07813307,0.055946875
TU_TRIP2354_0,i,ɯ,ʃ,t,TU109,TU130,TU46,TU-participant4,TU-participant2,False,0,TU,5,0.0439708828926086,0.0697016716003418,0.0593485832214355,0.1101080998778343,0.033389803,0.09362281,0.056789257,0.13016509
GR_TRIP79706_1,ʏ,yː,b,s,GR713,GR677,GR241,GR-participant5,GR-participant2,True,1,GR,3,0.0265576560050249,0.0357762649655342,0.0541596822440624,0.0686739906668663,0.038527478,0.032169104,0.06876453,0.04485543
BR_TRIP53937_0,ũ,ẽ,m,d,BR669,BR843,BR891,BR-participant1,BR-participant5,False,0,BR,2,0.0233574770390987,0.0359875112771987,0.0641697794198989,0.0690089166164398,0.023693496,0.050792735,0.0796303,0.14331213
FR_TRIP66011_1,ɔ,œ,z,f,FR1306,FR1602,FR4538,FR-participant4,FR-participant8,True,1,FR,0,0.0532800890505313,0.0557121187448501,0.1219075322151184,0.100968949496746,0.03965443,0.047261845,0.11369986,0.100965545
GR_TRIP62631_1,ɪ,iː,f,s,GR286,GR375,GR140,GR-participant4,GR-participant2,True,1,GR,3,0.0541106238961219,0.0494851619005203,0.0648098811507225,0.0550212562084198,0.0582694,0.07316085,0.16644809,0.13054413
ES_TRIP30735_1,æ:,ø:,l,s,ES163,ES171,ES295,ES-participant3,ES-participant5,True,1,ES,6,0.0637335553765297,0.0666583329439163,0.1200035735964775,0.1221595630049705,0.08882961,0.09424161,0.21603574,0.21140315
GR_TRIP9936_0,yː,øː,l,t,GR181,GR251,GR6,GR-participant2,GR-participant6,False,0,GR,3,0.0237418748438358,0.0310105085372924,0.0380156524479389,0.060519702732563,0.038255766,0.07922762,0.0592748,0.12482149
ES_TRIP10332_1,i:,y:,s,t,ES299,ES312,ES86,ES-participant5,ES-participant4,True,1,ES,6,0.0312872119247913,0.0610482692718505,0.030041929334402,0.0564486496150493,0.07248008,0.10733148,0.06982821,0.11713812
FR_TRIP8137_1,e,ɛ,z,f,FR868,FR650,FR1626,FR-participant2,FR-participant4,True,1,FR,0,0.041676502674818,0.0425773970782756,0.0774366781115531,0.0720171257853508,0.03292297,0.03606135,0.14049321,0.13059807
TU_TRIP3350_0,u,i,f,z,TU134,TU151,TU59,TU-participant3,TU-participant2,False,0,TU,5,0.043069489300251,0.0461966022849082,0.0728947073221206,0.070614255964756,0.052498322,0.09459576,0.11359127,0.15598069
FR_TRIP82482_0,œ,ø,z,b,FR3951,FR3766,FR2136,FR-participant5,FR-participant3,False,0,FR,0,0.0141693102195858,0.0248136594891548,0.0589553602039814,0.0543957985937595,0.03382937,0.0551521,0.08601952,0.09675903
BR_TRIP3344_0,ɛ,i,t,t,BR35,BR135,BR810,BR-participant2,BR-participant1,False,0,BR,2,0.0218954235315322,0.0730018615722656,0.0702728182077407,0.0883424207568168,0.026296098,0.13220564,0.14787824,0.24497771
BR_TRIP36051_1,ɛ,e,t,ʃ,BR366,BR370,BR443,BR-participant4,BR-participant3,True,1,BR,2,0.1140719279646873,0.0814217776060104,0.2510219216346741,0.1776015311479568,0.107481055,0.027892286,0.59966767,0.28396907
EN_TRIP12256_1,æ,ɑ,z,f,EN2310,EN2414,EN983,EN-participant5,EN-participant4,True,1,EN,1,0.0515038669109344,0.0631146132946014,0.1169237866997718,0.1389114707708358,0.054604538,0.079047754,0.20296462,0.24054573
TU_TRIP8975_1,œ,ɯ,d,ʃ,TU63,TU31,TU195,TU-participant2,TU-participant3,True,1,TU,5,0.0548737868666648,0.0607317276298999,0.1244128942489624,0.1308126151561737,0.07556219,0.18741336,0.15581463,0.24261469
EN_TRIP28861_1,ɪ,i,f,s,EN1086,EN826,EN1991,EN-participant4,EN-participant7,True,1,EN,1,0.0359453931450843,0.0244561936706304,0.0634941086173057,0.0556589625775814,0.044279665,0.0721961,0.1421797,0.2124524
GR_TRIP44358_1,ʏ,ɪ,ɡ,s,GR112,GR74,GR545,GR-participant6,GR-participant1,True,1,GR,3,0.0362693481147289,0.0449961945414543,0.0518711917102336,0.062887817621231,0.07768457,0.030646086,0.12864193,0.068484396
GR_TRIP70092_1,ʊ,uː,f,t,GR709,GR645,GR196,GR-participant5,GR-participant2,True,1,GR,3,0.0164229106158018,0.0200167689472436,0.0304608400911092,0.0380987115204334,0.054208137,0.025708565,0.114164084,0.060543675
ES_TRIP10276_0,i:,ɤ:,s,t,ES311,ES298,ES227,ES-participant5,ES-participant1,False,0,ES,6,0.0238871797919273,0.0569452084600925,0.0288150832056999,0.0510255619883537,0.036342125,0.12769908,0.081547506,0.13776566
EN_TRIP16958_0,eɪ,ɛ,z,b,EN2616,EN2802,EN741,EN-participant8,EN-participant2,False,0,EN,1,0.0319894216954708,0.0598333813250064,0.062697984278202,0.0959420576691627,0.06921637,0.16723189,0.14025722,0.32919773
ES_TRIP36947_1,y:,ɤ:,m,v,ES246,ES244,ES57,ES-participant1,ES-participant2,True,1,ES,6,0.0286851301789283,0.0572849884629249,0.0711657330393791,0.0812490656971931,0.05544543,0.06840867,0.09254553,0.11166239
GR_TRIP25169_1,ʏ,øː,l,t,GR399,GR481,GR356,GR-participant3,GR-participant4,True,1,GR,3,0.0424957312643528,0.0416760966181755,0.0673698037862777,0.0721850395202636,0.12841916,0.0916518,0.23653582,0.17195223
GR_TRIP4363_0,iː,ʏ,f,s,GR162,GR212,GR702,GR-participant2,GR-participant5,False,0,GR,3,0.0243675485253334,0.0319811441004276,0.0280297789722681,0.0332044623792171,0.029100565,0.09542316,0.04999384,0.09627879
BR_TRIP27372_0,u,ũ,d,k,BR911,BR957,BR244,BR-participant5,BR-participant4,False,0,BR,2,0.0268010664731264,0.0255044102668762,0.0669822469353675,0.0910498425364494,0.03941489,0.03102145,0.09995688,0.1741791
ES_TRIP3223_1,ɤ:,a:,m,v,ES55,ES47,ES112,ES-participant2,ES-participant4,True,1,ES,6,0.0234581939876079,0.0460079386830329,0.0745146721601486,0.136883795261383,0.06019152,0.1345599,0.083154045,0.2791229
BR_TRIP57653_0,ĩ,i,f,s,BR847,BR742,BR1028,BR-participant1,BR-participant5,False,0,BR,2,0.0466512367129325,0.0532867945730686,0.0789896845817565,0.0743772312998771,0.058193974,0.063346095,0.104744755,0.085186
GL_TRIP711_1,i,e,p,p,GLO12,GLO3,GLO165,S05M,S07F,True,1,GL,4,0.0176194906234741,0.0178253278136253,0.0261134188622236,0.0302799791097641,0.4564305,0.3571491,0.6820858,0.4461372
BR_TRIP65433_0,õ,ĩ,l,s,BR700,BR688,BR567,BR-participant1,BR-participant3,False,0,BR,2,0.0512107163667678,0.0535444170236587,0.0912849977612495,0.0861665979027748,0.080820054,0.1136682,0.25400767,0.2834533
FR_TRIP26900_1,œ,ɔ,z,b,FR3364,FR2897,FR1599,FR-participant7,FR-participant4,True,1,FR,0,0.0450796671211719,0.0370371863245964,0.10406494140625,0.1016366779804229,0.043830898,0.06692844,0.20502365,0.25088882
FR_TRIP76001_0,ɛ̃,e,f,f,FR3486,FR3553,FR3111,FR-participant5,FR-participant7,False,0,FR,0,0.0243808291852474,0.0292451586574316,0.0567424185574054,0.0706668049097061,0.08272649,0.11533041,0.16952966,0.19606829
GR_TRIP69988_1,aː,yː,f,t,GR739,GR678,GR419,GR-participant5,GR-participant3,True,1,GR,3,0.0465798750519752,0.0576482824981212,0.1169293746352195,0.0954975113272667,0.066590495,0.14978437,0.23221005,0.34667477
BR_TRIP4332_0,ũ,ẽ,z,b,BR174,BR144,BR663,BR-participant2,BR-participant1,False,0,BR,2,0.0288669932633638,0.0327051356434822,0.0746529102325439,0.0745322629809379,0.022650743,0.03807417,0.10235195,0.07634936
TU_TRIP1931_0,ɯ,œ,t,s,TU129,TU74,TU263,TU-participant4,TU-participant1,False,0,TU,5,0.0541376210749149,0.0712776407599449,0.0668678805232048,0.1118113622069358,0.07813404,0.121584445,0.0926584,0.28002542
ES_TRIP22275_0,ø:,y:,s,t,ES93,ES96,ES285,ES-participant4,ES-participant5,False,0,ES,6,0.0455237813293933,0.0604419820010662,0.0693145021796226,0.068070650100708,0.08431792,0.12595639,0.1573008,0.15722522
BR_TRIP65728_1,ẽ,õ,l,s,BR769,BR666,BR1020,BR-participant1,BR-participant5,True,1,BR,2,0.0407498106360435,0.0349226482212543,0.0917775928974151,0.0919248014688491,0.06647219,0.03621564,0.123556666,0.10154727
